user_id,app_id,usage_minutes,rating,timestamp,review
166,56,125,3.2,27:07.1,Best News App Dailyhunt.
166,6,126,3.4,27:07.1,used to use this a lot I miss times like this where animation with this didn't have to be perfect
167,46,30,2.1,27:07.1,"Great platform, i have just created my profile here, it seems perfect, not received any calls yet but I hope to be shortlisted somewhere,, anyway, a good service"
167,21,76,2.7,27:07.1,"don't buy courses, First they publish class details then they cancel that and you will refund the money after 1 month thank you"
167,65,144,3.7,27:07.1,Excellent penship
167,94,176,3.9,27:07.1,great for practicing in Android phones
167,79,175,3.3,27:07.1,"my journey is starting from today , I am excited to learn English with the help of super Nova ai"
167,31,180,3.2,27:07.1,Charges are horrendous. They can be 3-4 percent of the total profits being booked. There is a fee for withdrawing your own money from their account. It is time to switch to another broker now.
167,73,169,3.4,27:07.1,"You can't say that ho capito is I understand. Ho Capito is the past tense, not the Present Tense. Also the Spam you get after you stop using the app... If you want to learn a language it would be better to get a tutor"
167,9,458,5,27:07.1,it's good but for some reason whenever I watch an add to import a sound or video it doesn't let me
168,53,35,2.1,27:07.1,Security concerns! Why is the app not working when screen protector is enabled in Protectstar Antivirus ai app?
168,38,89,2.6,27:07.1,I was appointed as an Internshala Student Partner. This the best place to search for internships. Secured 3 internships from here.
168,55,137,3.6,27:07.1,this is very good app for local news
168,25,139,3.4,27:07.1,"unacademy has worst tech team, they have archived every class in the course page. I don't know who takes the decisions but you guys have ruined the experience of the app"
168,9,239,4.7,27:07.1,it's amazing I luv it.i make emoji cat vids by using this app!
169,61,12,1.1,27:07.1,"Very worst experience with scrolling market news. Really irritating to the core while scrolling; it's navigating to the left or right, very sensitive on scrolling...."
169,86,68,2.2,27:07.1,Best app. ... game changer
169,78,90,2.4,27:07.1,Very Good app for learning Japanese from the beginning
169,52,219,4.7,27:07.1,I can't insist anybody but I am going through PharmEasy.
169,63,185,3.5,27:07.1,lot of scope for improvement. all the best.
169,66,308,5,27:07.1,"it got literally every single math problem wrong, from simple addition to multiplication it can't do anything right"
169,36,285,4.4,27:07.1,A good plateform to search a job
170,23,60,2.4,27:07.1,best study app
170,72,76,2.6,27:07.1,Awesome skill game.
170,85,151,3.5,27:07.1,"it's teaches us very deeply and very simply so,i thankful to the founder of this app"
170,39,148,3.6,27:07.1,"good app for job opportunities,and good details filling in the lokal app"
171,8,22,1.7,27:07.1,will back for more stars
171,4,80,2.4,27:07.1,"aku ngapus background fotoku di aplikasi lain, knp ini malah disuruh bayar? aneh bgt. jelek bet aplikasi ini skrg mana banyak iklan."
171,76,105,3.3,27:07.1,it is a really good app and the teachers are awesome
171,6,110,3.2,27:07.1,It kind of glitchy but it let me color for free
171,17,235,4.5,27:07.1,"All of a sudden I can't log into my account to access my courses. It appears as ""We're having trouble loading your content"". Not even on my laptop. Unless I log into my account via the website but that would mean I cannot download the videos, I'd have to watch them online. Am I the only one experiencing this?"
171,47,312,5,27:07.1,App needs to make it compulsory for employers to advertise remuneration. The time wasted applying for jobs only to find out the position is woefully underpaid is very frustrating.
172,42,56,2.7,27:07.1,very good app.
172,74,75,2.3,27:07.1,its a scam frst said only pay 3 ruppes and the its auto debit 299 its a very big scam dont download alll its ver ver very worst experience and its not fot for u alll very bad experience and worst app ... i have to pay 299 rs per month
172,13,97,2.1,27:07.1,Great app for books.
172,63,136,3.8,27:07.1,best new hindustan times
172,89,131,3.7,27:07.1,The best app ever
172,87,162,3.8,27:07.1,I have taken a Paid course for DSA and to unlock the certificate I need maintain a certain Cutoff criteria. So I had taken parts in the contest but left some of them in the middle only. So now if I want to resume those can I? And if I resume will those be counted in order to reach for the contest Cutoff and to download the certificate? Let me know
172,27,376,5,27:07.1,super working in swayam app
172,44,445,5,27:07.1,Great application
173,81,52,2.9,27:07.1,why did i rate five stars because its helping childrens to learn and be more good at having this app. Thanks
173,91,119,3.6,27:07.1,"This app is great for making html projects, and you can also make java apps and projects. It's a very cool app and i recommend it for people that want to make small apps or games."
173,67,108,3.5,27:07.1,great games and user friendly ui
173,24,175,3.8,27:07.1,it doesn't open
173,74,200,3.3,27:07.1,it is very interesting
174,31,29,2.5,27:07.1,"I am very disappointed with Upstox. They charges high brokerage and also deducts annual fees even when the app is not used. I was charged despite having no active usage, which feels unfair and misleading. This is unfair and frustrating for users who are not trading regularly. There is a lack of transparency around charges, and it feels like customers are being billed regardless of usage. New users should think twice before opening an account due to these unnecessary charges."
174,15,50,2.2,27:07.1,Love keeping track of my reads and want to reads as well as seeing what great books my friends are into.
174,20,85,2.7,27:07.1,best platform to learn
174,25,203,4.8,27:07.1,it has a really bad UI.. it doesn't even have an option of watch history.. it is really confusing to find the videos of the batch you have purchased!!
174,4,144,3.2,27:07.1,nice App amazing
175,75,59,2.8,27:07.1,No advertisements! I LOVE IT! THANK YOU THANK YOU 2 THUMBS UP
175,68,64,2.2,27:07.1,best learning app ever
175,33,125,3.6,27:07.1,Extraordinary Mind-blowing Fantastic
175,64,135,3.5,27:07.1,"The advertisement of Olymp trade on ET app is not at all ethical. As RBI has issued clear warning of not to download such apps, ET should take into account that their platform doesn't show ads of such banned apps. ET should be aware of their responsibility. Much Disappointment! Update: the ads have gone worse to worst!"
175,12,144,3.5,27:07.1,"I have loved this app for years but my most recent update (Dec. 2025) removed my bookmarks. I can no longer save bookmarks, only audio clips. Why would you get rid of something that works so well? please bring the bookmarks back, they were very useful!"
175,31,332,5,27:07.1,PIN not accepting so I changed but same error
175,77,262,4.5,27:07.1,so so crazy
175,16,249,4.8,27:07.1,help support was good but then I was approved for a full course through financial then after I did almost half the course there computer messed up shut me out and instead of making it right the said if you want course certificate you got to pay for the course now.hundreds of people complaining on reddit.
176,39,68,2.7,27:07.1,working app
176,12,68,2.7,27:07.1,"Browsing the store in app is not good. It regularly resets a book for no reason. Also partial data connections means it will keep trying to connect upon starting the app and if it fails you are just greeted with a splash page whilst it figures this out. For an established and paid for so, it is bad and there have been no improvements. I would recommend against going into audible for your audio books."
176,97,143,3.8,27:07.1,Best app for all type of language and programming
176,31,115,3.4,27:07.1,Update your customer care number especially which is responding on site as well as app
176,27,137,3.1,27:07.1,not satisfied about 3rd subjective assignment update and percentage .
176,21,190,3.4,27:07.1,Adda247 is best education platform and maine aaj rank file purchase kiya tha and uski pdf download nahi ho rhii thi to maine pratik bind sir jo chat representative the unhone mere se contact krke meri problem solve kar di.thanku pratik bind sir
176,57,172,3.3,27:07.1,"Garbage. They used to have a good news app, and then they replaced it with this one. Disappointing. I'm trying to replace twitter with bluesky, is it possible? It should be."
177,62,62,2.3,27:07.1,fastest and lastest news are uploaded in the app.
177,95,84,2.4,27:07.1,satisfactory
177,18,173,3.3,27:07.1,My Great Learning mobile app hasn't been working/opening on my mobile for the past two months. The mobile internet network is congested.
177,34,107,3.4,27:07.1,"let's do a quick security check, 2 hours later and nothing happens, it's still loading"
177,23,139,3.4,27:07.1,very helpfull
177,88,323,5,27:07.1,"good app, the AI agent is very good too but I did not loved the limitations for free use at all..."
178,92,30,2.2,27:07.1,advanced app
178,27,63,2.2,27:07.1,helping app
178,25,97,2.6,27:07.1,"they suddenly archived the old content for which I had purchased the subscription. When I contacted the consumer grievance team, they shamelessly said that ""we cannot unarchive the old content."" I want my money back. WORST experience ever. 17,000 rupees lost in vain. Moreover, the quality of content as compared to 2021 has also declined. The number of educators has also declined. 90% of the educators are now ""ex-educators"". The app's quality has also declined. I will never purchase in future."
178,35,192,3.1,27:07.1,easy to use
179,50,19,1.5,27:07.1,server fown
179,91,91,2.9,27:07.1,It is helpful app
179,55,162,3.3,27:07.1,what a fast news wow super excellent.
179,95,174,3.6,27:07.1,"this app is really good it some problems that are 1 In the HTML, it (software developer) it asked about the accounts after the 4th lesson, which invaded my privacy . rest everything is superb. I really don't mind ."
179,77,223,4.5,27:07.1,"It's better to increase daily voice room limits, pls consider that some people from low income countries can't afford to purchase VIP package but are keen on learning and they deserve a chance, thank you."
180,34,76,2.4,27:07.1,perfect app.
180,15,86,2.8,27:07.1,"Well written and I like this vampire he was very intent on his survival, even if it mean killing his saviour. The school setting is very over done if you read a lot of fantasy books, so the usual cast of characters show up, but the storyline of alternate history of vampires being in charge and how they were overthrown."
180,41,123,3.8,27:07.1,It takes time to learn but it's great
180,6,103,3.1,27:07.1,It saves my boredom and it just guesses what I wanna draw and I draw it this game is asome
180,17,158,3.5,27:07.1,Udemy is the best place to learn anything you want.
180,64,260,4.5,27:07.1,"Never login to this app. I logged in the app with my number 4 days ago and since then I have been receiving 5 calls a day to buy et prime membership. whatever you do, never share your number on et, they will make your life living hell and sadly there's no way to stop this torture."
180,36,223,4.4,27:07.1,nice this app
181,66,13,1.5,27:07.1,This app is great to solve math but I think it will better for me if Bengali language is available
181,35,63,2.5,27:07.1,"Excellent company, and when you apply for a job a lot employers, do get back to you, even if you unsuccessful."
181,73,84,2.4,27:07.1,the best way
181,85,90,2.8,27:07.1,"Don't buy it , it only teaches you the first chapter of of c programming books. Not all of it. The certificate is worthless. I finished it and bought it thinking it's like other software where they will increase the lesson."
181,75,207,4.6,27:07.1,I love the videos they give to help me learn! It's so entertaining compared to any other language learning app!
182,94,43,2.2,27:07.1,I love it. make any keyboard to work on it. thank you.
182,73,54,2.9,27:07.1,challanging game and nice Duolingo app
182,17,72,2.4,27:07.1,Doesn't work after update on IOS it work fine
182,28,139,3.7,27:07.1,Easy way of learning.
182,7,197,3.2,27:07.1,ayos at maganda syang gamitin
182,83,299,4.4,27:07.1,"Coding made easy, can't belive this."
182,37,201,4.4,27:07.1,beautiful app
183,55,43,2.5,27:07.1,Some news is lacking in clarity and accuracy
183,12,78,2.8,27:07.1,The worst customer service experience! I spoke with May(e) from customer service and she terribly unprofessional. Hanging up on a customer who needs your assistance is NOT the solution. y
183,6,112,3.3,27:07.1,"I LOVE this game but there was one problem that I Know it was not the games falt but mine, I was drawing but then accidentally got out and now my art piece is gone. Pretty sad but I still love this wonderful art game. Thank you."
183,66,170,3.8,27:07.1,this thing is useless and gets the answer wrong most of the time. I would not recommend so just use gauth
183,44,214,4.5,27:07.1,Good tool to get regular job related updates
183,60,303,5,27:07.1,Worst App. Never download it.
183,87,306,5,27:07.1,nice content
184,91,70,2.6,27:07.1,So far so good!
184,39,46,2.7,27:07.1,very nice app l like this
184,41,135,3.1,27:07.1,Great platform
184,76,205,4.7,27:07.1,"I only used this app fora few minutes, but it's not free for usage. It's great on picking up my mic easily."
185,89,38,2.1,27:07.1,Great and awesome
185,87,79,2.3,27:07.1,Login not functioning properly. Very bad user experience. Not able to study via app. Pls look after this matter. It is giving the message as session expired when trying to login.
185,51,151,3.5,27:07.1,40.rs ka order cod me 145 rs mang rha ah bekar ap ha ye fraud apollo 40 ra ke liye 145 kon dega
185,39,183,3.5,27:07.1,very nice application
185,12,152,3.6,27:07.1,"it works okay, but I have one ongoing issue with the Library. I have bought books and they show up in my Library on my laptop but not in the app."
185,17,150,3.8,27:07.1,SSO Google is not working it pop up at once and shows lodding
185,18,408,5,27:07.1,"I have received 6 certificates so far,much appreciated for the free online learning platform."
185,2,361,5,27:07.1,"The app was great on my previous phones but after an upgrade on my phone it no longer is able to open. I've tried all the suggested fixes except for the reset preferences toggle which for some reason is ""behind"" the settings title in the additional settings so it's the only button that can't be interacted with, I've reset, reinstalled and it won't even open."
186,92,43,2.8,27:07.1,this isn't good
186,8,120,3.6,27:07.1,"I don't ever remember subscribing to this ap. so when I found out I just got charged again for a year, I downloaded it and the ap still won't let me use the features. I would like a refund but I'm sure the ap customer service won't allow it. I'll change my review if anything ever comes of this. DO NOT SUBSCRIBE. DO NOT DOWNLOAD."
186,68,70,2.7,27:07.1,it is not private
186,3,177,3.6,27:07.1,better and a lot faster just to use canva in your browser. but not bad.
186,55,245,4.8,27:07.1,This app is using for mobiles only. Not for laptops. In mobiles we are unable to view images clearly. How to install in laptops and computers
186,74,325,5,27:07.1,it is very interesting
186,41,189,3.5,27:07.1,"app getting crashed, right after signed in"
187,13,29,2.3,27:07.1,baad aap not added classic marathi books sins last 5 months ..add ga.di.madgulkar marathi books
187,54,79,2.2,27:07.1,very useful
187,64,85,2.3,27:07.1,"greedy people, you don't give the opportunity to read the paper for free for students"
187,39,139,3.8,27:07.1,"it is a very useful app to find a job Very nice , Thank you."
187,31,164,3.1,27:07.1,"Scammers and Cheaters. Told me I would get lifetime Free AMC and lifetime Free equity delivery. But now they have started charging me both. Seems like I am in a new lifetime now. You should understand the meaning of ""Lifetime"""
187,27,320,5,27:07.1,what kind of app developer???? App is not working... Sir please check app is working or not. Rediculos App developer.
187,72,317,5,27:07.1,good knowledge... perfect game. useful..mind relax
187,7,319,5,27:07.1,excellent thanks
188,94,25,1.7,27:07.1,what an app
188,13,75,2.2,27:07.1,expensive app
188,20,164,3.3,27:07.1,very useful
188,83,162,3.8,27:07.1,good app for beginnner to understand coding... I REALLY like it
188,47,197,3.7,27:07.1,has alot of jobs listed as biggest job listing in Australia but to narrow down search to particular role your looking for not possible and need to search through too many listing's to find correct job listing. very broad search feature which should be improved
188,43,220,4.4,27:07.1,when you will go to any store the supervisor will say already enough staff
188,18,297,4.1,27:07.1,This app is the bombs. It is so lit I love it
188,16,420,5,27:07.1,Terrible content
189,96,61,2.4,27:07.1,not good than the other
189,41,118,3.5,27:07.1,best app for freelance (seller)
189,45,141,3.3,27:07.1,"Very Bad experience, App is showing error 403 always, unable to login"
189,2,124,3.9,27:07.1,So good app
189,36,261,4.5,27:07.1,"fraud app. pehele bolte hai call pe aap ko sab kuch free khana rehena sab free hai or salary bhi jyada batate hai 27,milega app ko location per bula ke Paisa mag te hai paisa le ke dusri location per bhej te hai dusri location per bhi paise mag te hai us ke bad aap ko sahi jaga per bhej te hai or jaha se job milega waha per bolte hai koi charges nahi lagta hai hamara idhar Jo paise liya usko hum nahi jante or khana rehena bhi nahi dete hai sirf duty karna milta hai or salary bhi 12,13 milta hai"
189,68,134,3.7,27:07.1,everything useful is behind paywall.
190,15,23,1.7,27:07.1,it is an awesome app i just love it.
190,94,70,2.4,27:07.1,this is good app
190,8,177,3.5,27:07.1,loving it because i like using my photos for imagine something
190,48,207,4.2,27:07.1,Not even single call after applying lots of place.
190,34,182,3.6,27:07.1,amezing app
190,81,270,4.4,27:07.1,this so great learning story easy to use this app
190,65,314,5,27:07.1,One of the best concise and reader friendly app. I love the format.
191,76,49,2.8,27:07.1,so far so good. I like being able to go back and forth with vocalize speaking using actual words s and phrases?
191,72,55,2.2,27:07.1,fun and quick...keeps the brain sharp
191,67,109,3.3,27:07.1,"Something people never thought of...""The great anti brain-rot"""
191,51,193,3.9,27:07.1,I orderd my First Medicine at Apollo 24*7 apps. Worst Experience...They promise me to deliver same day but till time not information about my Placed Order. First Delivery Time 6PM. again Second Delivey Time 8PM. again Third Delivery Time 10PM. and so on.... I really don't know where is my order. Thanks
191,34,197,3.3,27:07.1,Paid for a subscription and you kick me out and never refunded 75$ You got me but this ain't over?
191,75,229,4.3,27:07.1,I want to login to my account but keep showing add language page.
191,64,364,5,27:07.1,very useful application.
191,82,256,4.7,27:07.1,Follow the path to get success
192,6,53,2.4,27:07.1,"It's quite great but i give ts a 3 bcuz EVERY. TIME i draw and the line goes either entirely or 1 pixel into the void and i add another but it's wonky, when I click reset IT DELETES MOST OF THE LINES I THE VOID EXCEPT THE ONES NOT IN THE VOID so plz fix ts or i will uninstall"
192,54,113,3.5,27:07.1,fantastic App
192,62,144,3.6,27:07.1,all round excellence
192,74,184,3.9,27:07.1,"very useful app , the money you have spend is not an expense , it is the investment to grow"
192,40,168,3.2,27:07.1,Love the fact that I can work with the service providers directly. So far everyone has been timely and professional.
192,73,190,3.5,27:07.1,ini sangat membantu buat yg bingung mau mulai Dari mana
193,73,47,2.9,27:07.1,"This app is grate, i improve my french knowlage.this app is soo helpful for learning new languages."
193,67,116,3.2,27:07.1,It is not cool and prefer chess over this.
193,25,131,3.8,27:07.1,best app for plus special learners and also one of the best platform in india for civil services preparatio ns
193,97,116,3.5,27:07.1,like me if some one not have laptop or computer the use this app
193,61,128,3.2,27:07.1,falto app hai koi bhi us mat karo
193,65,178,3.3,27:07.1,Extremely stunning
193,3,387,5,27:07.1,I don't know anything about graphic design. This app made it so easy for me
193,16,215,4.4,27:07.1,My favourite app which I spend almist of my time on it. the app represent compact and beauty style of learning app.
194,49,45,2.5,27:07.1,good sarvise
194,16,50,2.5,27:07.1,Very easy to understand
194,7,113,3.3,27:07.1,Very very worst app ever I have used many apps this app is good but while drawing the most wastest appppp ever!!!!!! my time wasted on this...!! don't ever install it
194,26,227,4.2,27:07.1,it is incredibly
194,31,256,4.5,27:07.1,"used to be one of great broker, but from the last two weeks it's been showing a lot of major bugs and I have reported that last week on their big report page, no actions have taken not responding. The chart showing entirely different from the stock. Supposed if the stock price is 300 the chart below shows an entire false details. The chart is showing 168-175 something. Well, iam not a good trader pr something but I took one week brake just because of the big to fix ,no use, also lost last trade"
194,97,206,4.5,27:07.1,very nice app
195,58,11,1.8,27:07.1,"pathetic qa of the app. you can only copy the 1st few lines of the article. the new comment system is worst. its spell check does not work and misinterprets the scroll down gesture in the comment box and discards the comments. consequence of hiring cheap devs and testers because most of your expenses are paying the good for nothing managers. you cant hire skilled people because your policy says you cant pay tech people more than managers, as a result the good people leave."
195,6,71,2.8,27:07.1,I love this
195,1,67,2.7,27:07.1,"This has been my go to for AI Generations, found it easy and straightforward to use. would recommend app."
195,60,162,3.2,27:07.1,Excellent app
195,80,211,4.6,27:07.1,it's a great app to learn kannada
195,38,244,4.7,27:07.1,Very nice platform for placement and internship.
195,84,233,4.9,27:07.1,The course is easy to understand and keeps you interested.
196,61,28,2.8,27:07.1,"Very worst experience with scrolling market news. Really irritating to the core while scrolling; it's navigating to the left or right, very sensitive on scrolling...."
196,1,46,2.1,27:07.1,amazing thank u for making this
196,2,136,3.6,27:07.1,"Sketchbook is one of, if not THE, best art programs for Android. it has a clean, easy-to-use interface, and a wide variety of brushes (and many more that you can find online). the Premium version is perhaps the least expensive of any art app out there, and it doesn't paywall necessities; and even without Premium, there's no ads. the only things I'd like to see would be a dark mode for the UI and layer clipping. otherwise, it's virtually perfect!"
196,87,165,3.8,27:07.1,The best thing about GFG is its free blogs but in the app if I click on a link it does not automatically go to that blog and I have to go search for it separately please fix it
197,88,25,1.3,27:07.1,Very good app
197,91,53,2.5,27:07.1,"damn bro, its a great app"
197,46,133,3.8,27:07.1,very good app
197,25,181,3.6,27:07.1,good explanation
198,9,39,2.8,27:07.1,cool. i love this app.
198,17,96,2.5,27:07.1,I've been experiencing a login issue with email and Google sign-in since yesterday. Is there any downtime affecting logins?
198,34,114,3.9,27:07.1,excellent quality
198,73,180,3.5,27:07.1,interested and fabulous
198,30,180,3.4,27:07.1,easy and safe
199,43,56,2.3,27:07.1,they not provide any training i think they are belong to fruad they just taking our aadhar pan details
199,11,84,2.2,27:07.1,Very good to use
199,74,186,3.4,27:07.1,Good experience
199,4,165,3.4,27:07.1,"cool ,photo editor is best but when i connect it to internet it started to lag and the app crash when i reopen it the lag removed"
199,95,220,4.2,27:07.1,This app is so much helpful for me.even after graduation i was unable to recall the code but after everyday practicing with thjis app i learnt everything and remembered also
199,29,174,3.9,27:07.1,pathetic lagging.... didn't recommend any one for trading just avoid
199,89,189,3.2,27:07.1,I recommend this app to everybody
200,56,27,2.6,27:07.1,this app news for better
200,9,109,3.5,27:07.1,Not 5 stars because there's multiple inappropriate drawings
200,14,101,3.6,27:07.1,I have only read part of a book and I am disappointed. I have spent more money on coins than it would cost to buy a book at the store and I am still not finished with the book. It is not a good value at all. I will be deleting the app.
200,87,174,3.3,27:07.1,"it doesn't even allow me to login , tried resetting password , different accounts every time login session gets expired . So buggy"
200,8,159,3.7,27:07.1,good experience
200,72,308,5,27:07.1,it is very good for your brain
200,7,414,5,27:07.1,this app is great
200,38,167,3.3,27:07.1,great experience....a wonderful and user-friendly platform
201,70,18,1.5,27:07.1,it was good but using it forcefully not entersted in studies love games
201,19,54,2.8,27:07.1,Always gives less time than the given time in quiz.
201,61,92,2.6,27:07.1,", nbcs ir a r e z"
201,40,184,3.7,27:07.1,best app ever but my gig not rank
201,78,291,4.4,27:07.1,great but y'all need to up your game
201,44,154,3.8,27:07.1,very helpful
202,29,46,2.5,27:07.1,it's features are getting better day by day specially that scalper mode
202,89,63,2.8,27:07.1,my certificate is having error
202,30,88,2.5,27:07.1,trading not easy method
202,60,210,4.8,27:07.1,Waste of time. No support after buying a subscription. Customer support is pathetic.
203,37,38,2.5,27:07.1,The Apna App provides me with useful information regarding job listing near me and very helpful too. thanku
203,23,76,2.2,27:07.1,this initiative by testbook is one of the best platform for a aspirants to learn and test their performance
203,29,88,2.8,27:07.1,Trailing Stop Loss is not Available. as soon as possible Please add this Feature
203,34,173,3.2,27:07.1,Helps alot for self growth and growing a team
203,93,151,3.8,27:07.1,just amazing...
204,89,66,2.3,27:07.1,It is very helpful for beginners who wants to start html. Amazing platform.
204,48,58,2.7,27:07.1,This site very useful for best jobs. All shine members full support in search best jobs.
204,41,120,3.2,27:07.1,Last year I gave 5* rating. But now this platform has become totally unprofessional and full of scammers. Most of the Works here are scams and waste bids and their $101 premium is totally waste as you have to buy $100 of additional preferred freelancer certificate. still you end up with scam works. Very low $ conversation rate. Very slow withdrawal period. Unnecessary security checks to delay payments. never install it if you are naive and willing to start your career. Many scammers are Indians
204,77,110,3.4,27:07.1,I do like hellotalk. I do like the rules and regulations. I do respect there rules and regulations. but I don't know why hello talk community has blocked my account. I can't go on the stage I can't send anyone messages I can't apply for the stage I can't create a voice room. I really didn't do anything against of hello talk community. then why you guys are doing that with me. I need a solution. just give me my account back. please try to understand my side and give me my account back.
204,55,234,4.4,27:07.1,don't show running video unnecessary cinema topics
204,82,315,5,27:07.1,"it's fine, but if you're not paying (coding is not worth paying to just learn) you're very limited. I'm going to spend probably one hour total learning all the basics and uninstall."
204,32,402,5,27:07.1,"wow , amazing experience with navi "" bole to superb """
204,6,375,5,27:07.1,Very helpful. Love it.
205,49,29,2.2,27:07.1,very nice thank you abha
205,74,72,2.5,27:07.1,helpful and cooperative .
205,21,139,3.4,27:07.1,i have purchased a ctet batch but the classes are not going on. They gave priority to other batches. just wasted our time and money
205,48,92,2.5,27:07.1,"don't install it use anything but this app they won't let you delete the account, steal your details, and spam you with sms, email, whatsapp worst ever job searching app i have used. soru than thingureengala ilana vera edhuvum thingureengalada"
205,33,131,3.8,27:07.1,the most recent update this mid December 2025 is atrocious to say the least...don't know who and why spoilt what already works trying to reinvent the wheel...don't update your mt5
205,71,264,4.3,27:07.1,I like this app because we just ask for solar system information or quits it will explain and give to question and we don't it wrong answer with you correct answer I like this app very much when this app in my life I can understand the solar system how they are made the solar system how big and Earth dot for the sun four me this app its meaning I cannot believe this app was great you just insta this app you will understand what is the main point after you can solve maths problem or subject line.
206,26,25,1.6,27:07.1,#easy to learn #everything is understandable #can make you score an Ace #100% worth for downloading
206,43,60,2.3,27:07.1,best choice for part time
206,87,163,3.6,27:07.1,Sometimes the content of course won't load and give a white screen.
206,33,162,3.4,27:07.1,"The app update is useless... i made two buy limits within different days but once entry is tapped, it won't place trade. It has never happened like this before"
207,67,60,2.8,27:07.1,its the best app no ads no interruptions just pure maths and problem solving .
207,76,75,2.8,27:07.1,it was great. I'm glad learning French because I really wanted to learn the language and this is much More indebth
207,71,101,3.9,27:07.1,Ceterum censeo intelligentia artificialis esse delendam.
207,97,136,3.4,27:07.1,Not working properly
207,60,197,3.1,27:07.1,worst app i have ever seen i have advertised in this app for hiring several job i spend 1600 not a single candidate has taken from this app its not even worth for single star fully fake leads has given don't trust this app pls users be safe
207,93,232,4.6,27:07.1,bater hai laki emmat thoda or accha ho sakta tha
207,44,295,4.9,27:07.1,only genuine
208,14,24,1.1,27:07.1,"the story I'm reading is great. But the adds keep freezing. also, i think it's stupid that I can only read 3 chapters a day. 1 from daily coins and 2 from adds. especially when the book is over 800 chapters. I'm on a fixed income, I can't afford to buy coins. been reading this book for a long time and I'm only in the 50s chapters."
208,43,117,3.1,27:07.1,good for part time jobs
208,73,91,2.3,27:07.1,it has this new chess thing and I've always wanted to learn how to play so it's been a great help teaching me so far!
208,58,148,3.1,27:07.1,"I have TOI + epaper membership for a year. when I try to activate times prime through redeem benefits option it sends me an otp to verify my mobile number, but the otp does not work, and the otp reads as otp for economic times. I have raised a complaint 2 days back but got no response yet. I also spoke to the executive of TOI who was calling me to renew my membership, but he says it happens, you need to try after 24 hours. so I tried again, did not work."
208,82,122,3.5,27:07.1,on of the best app beginner
209,17,28,2.9,27:07.1,complaint for the website: it logs out every now and then
209,27,102,3.3,27:07.1,excellent App
209,40,166,3.3,27:07.1,The last thing I care about is Fiverr stop notifications bothering people to switch settings it's not resonable
209,56,194,3.1,27:07.1,with out permission app ki videos start hojati hai
209,91,190,3.6,27:07.1,The app reminds me of VSCODE! No wonder it's perfect.
209,86,329,5,27:07.1,This breaks down everything into small chunks that are more understandable. Amazing app
209,61,250,4.6,27:07.1,very useful app.
210,36,33,2.5,27:07.1,"workindia is genuine app this is very helpful for 10th,12th and graduation pass"
210,81,71,2.2,27:07.1,this is not a bad but this is a ok ok on some time and no m.c.q in this app so i request. come m.c.q in this app. and internet small eat ok so this im her appo ............ ..
210,69,96,2.3,27:07.1,operate Krna hi nhi aaya
210,38,206,4.6,27:07.1,i teally love this app it is really helpful for students and professionals.
210,86,254,4.3,27:07.1,this is what i need
211,18,43,2.2,27:07.1,App is not working properly
211,42,97,2.5,27:07.1,may take a while ro hear from them
211,86,120,3.2,27:07.1,"this is superb for hackers, much more things covered this but not all, Kindly request to you, please cover all topics."
211,96,103,3.7,27:07.1,perfect app for editors
212,23,70,2.6,27:07.1,outstanding job sir aise hee behetar contant dalte rahiye sir
212,28,77,2.1,27:07.1,It is the best app I have ever seen for a student
212,92,142,3.3,27:07.1,"The program has problems with path handling, such as requiring you to type the entire path and not being able to retrieve files from the same folder, among many other issues."
212,5,139,3.9,27:07.1,"waw, this app is great"
212,87,143,3.8,27:07.1,i cant login on my laptop
212,69,248,4.2,27:07.1,teacher is very good and teaching well I like khare classes from tomorrow I will us daily
212,57,251,4.3,27:07.1,"The ""for you"" tab should be renamed to ""forced on you"", since I have to block and report almost every article. Blatant Spyware articles now link directly to virus sites that claim to scan and then lock your phone if you don't install their alleged anti Spyware. Good job idiots."
213,14,25,1.4,27:07.1,Good reads but annoyingly you only get two chapters a day free after watching adds.
213,46,99,2.6,27:07.1,best app 100% job
213,42,128,3.6,27:07.1,Very nice app. it does exactly what it says. Easy to navigate and will give you a lot of different options for any kind of employment.
213,23,223,4.3,27:07.1,always show adds
213,2,237,4.8,27:07.1,not Free plan
214,62,44,2.6,27:07.1,like the News Channel
214,9,72,2.1,27:07.1,VERYVERY sigma
214,43,165,3.3,27:07.1,Disgusting by blinkit its an scam buddy
214,3,185,3.3,27:07.1,It's amazing & it provides uu with the exact thing that uu are looking for
214,78,277,4.5,27:07.1,"Tried the app for 5 minutes yet it crashed like 3 times, it keeps telling me to restart it but it always crashes within 1 minute"
214,75,146,3.7,27:07.1,The perfect app!
215,94,14,1.8,27:07.1,Very good. Only problem is that those symbols at the bottom are in a straight line and so I have to scroll a lot which is frustrating.
215,43,98,2.4,27:07.1,fake company hai ye joining fees ke paise late hai aur nato job dete hai aur nahi refund karte hai fraud he
215,44,108,3.9,27:07.1,"I am a most experienced graduaye Civil Engineer, having membership witj Institute of Engineers, with specialized Experience on Water0 Retaining structures,Desalunation plants,water transmission & Distribution pipelines of all mayerials &with all diameters.for more than 50 years"
215,32,99,2.2,27:07.1,superb application for transaction and rewards
216,93,53,2.4,27:07.1,bater hai laki emmat thoda or accha ho sakta tha
216,60,88,2.9,27:07.1,"worst aap,,, News low,, ads high... very too much aap"
216,40,103,3.4,27:07.1,The app is great
